chr17	74300000	74310000	chr17	74450000	74460000	.	41	.	.	2.09	1.42e-05	0.00237	2.6	4.74e-08	5.24e-05
chr17	74300000	74310000	chr17	74350000	74360000	.	167	.	.	4.23	0	0	4.23	0	0
chr17	34440000	34450000	chr17	34520000	34530000	.	125	.	.	2.83	0	0	2.83	0	0
chr17	34440000	34450000	chr17	34890000	34900000	.	72	.	.	2.43	3.72e-10	1.11e-07	2.82	3.72e-10	1.51e-07
chr17	790000	800000	chr17	980000	990000	.	147	.	.	3.06	0	0	2.87	0	0
chr17	77010000	77020000	chr17	77060000	77070000	.	137	.	.	2.61	7.77e-16	1.09e-13	2.61	7.77e-16	1.09e-13
chr17	42030000	42040000	chr17	42100000	42110000	.	176	.	.	2.27	0	0	2.27	0	0
chr17	68970000	68980000	chr17	69230000	69240000	.	61	.	.	2.46	6.18e-10	4.02e-07	2.72	6.18e-10	4.51e-07
chr17	10640000	10650000	chr17	10840000	10850000	.	55	.	.	3.56	5.88e-15	1.8e-11	2.97	4.27e-11	6.68e-08
chr17	47230000	47240000	chr17	47310000	47320000	.	153	.	.	3.43	0	0	3.43	0	0
chr17	12250000	12260000	chr17	12660000	12670000	.	85	.	.	2.53	2.79e-10	3.21e-08	3.32	2.33e-15	2.93e-12
chr17	34670000	34680000	chr17	34880000	34890000	.	92	.	.	1.99	7.09e-08	4.01e-06	2.3	9.52e-13	3.84e-10
chr17	10320000	10330000	chr17	10610000	10620000	.	127	.	.	3.38	0	0	3.37	0	0
chr17	31440000	31450000	chr17	31510000	31520000	.	176	.	.	2.81	0	0	2.81	0	0
chr17	31430000	31440000	chr17	31850000	31860000	.	48	.	.	2.79	3.98e-08	1.84e-05	3.01	2.72e-11	8.78e-08
chr17	31390000	31400000	chr17	31840000	31850000	.	36	.	.	2.31	4.98e-06	0.00134	1.97	0.000487	0.0319
chr17	74220000	74230000	chr17	74270000	74280000	.	90	.	.	2.64	5.09e-12	8.33e-10	2.64	5.09e-12	8.33e-10
chr17	4560000	4570000	chr17	4620000	4630000	.	186	.	.	3.33	0	0	3.33	0	0
chr17	39550000	39560000	chr17	39600000	39610000	.	182	.	.	2.34	0	0	2.34	0	0
chr17	68260000	68270000	chr17	68440000	68450000	.	87	.	.	2.05	1.39e-06	6e-05	1.89	1.39e-06	9.9e-05
chr17	48020000	48030000	chr17	48610000	48620000	.	23	.	.	4.15	6.93e-08	7.16e-05	4.22	6.93e-08	6.77e-05
chr17	38980000	38990000	chr17	39140000	39150000	.	102	.	.	2.64	1.11e-16	3.83e-14	2.81	1.11e-16	8.55e-14
chr17	12930000	12940000	chr17	13000000	13010000	.	89	.	.	2.98	0	0	2.98	0	0
chr17	1910000	1920000	chr17	2020000	2030000	.	141	.	.	2.76	0	0	2.35	0	0
chr17	4630000	4640000	chr17	6650000	6660000	.	64	.	.	61.4	0	0	54	0	0
chr17	67380000	67390000	chr17	67600000	67610000	.	65	.	.	2.39	9.63e-08	1.64e-05	2.58	1.43e-11	1.49e-08
chr17	67380000	67390000	chr17	67470000	67480000	.	97	.	.	2.9	1.2e-14	3.08e-12	1.93	2.79e-09	3.91e-07
chr17	78870000	78880000	chr17	78970000	78980000	.	86	.	.	2.33	1.28e-10	1.6e-08	1.81	2.45e-06	0.000157
chr17	48950000	48960000	chr17	49020000	49030000	.	194	.	.	2.4	1.11e-16	2.68e-14	2.4	1.11e-16	2.68e-14
chr17	46840000	46850000	chr17	46920000	46930000	.	63	.	.	2.44	4.14e-07	5.9e-05	2.44	4.14e-07	5.9e-05
chr17	71110000	71120000	chr17	72530000	72540000	.	19	.	.	3.7	1.16e-05	0.00692	4.01	3.9e-07	0.000369
chr17	4730000	4740000	chr17	4880000	4890000	.	121	.	.	2.78	0	0	3	0	0
chr17	63430000	63440000	chr17	63680000	63690000	.	49	.	.	2.49	1.59e-08	8.16e-06	2.5	1.59e-08	1.05e-05
chr17	63430000	63440000	chr17	63480000	63490000	.	94	.	.	2.43	1.71e-13	3.46e-11	2.43	1.71e-13	3.46e-11
chr17	63430000	63440000	chr17	63610000	63620000	.	85	.	.	2.61	2.79e-10	3.21e-08	2.43	2.79e-10	6.5e-08
chr17	28960000	28970000	chr17	29090000	29100000	.	164	.	.	2.79	0	0	2.14	1.11e-16	1.29e-14
chr17	21280000	21290000	chr17	21500000	21510000	.	34	.	.	2.69	1.94e-07	0.000121	2.78	1.94e-07	0.000148
chr17	35170000	35180000	chr17	35540000	35550000	.	69	.	.	2.71	4.38e-09	1.05e-06	2.45	4.38e-09	1.29e-06
chr17	35140000	35150000	chr17	35740000	35750000	.	33	.	.	2.43	6.01e-05	0.0103	2.33	6.01e-05	0.0116
chr17	38670000	38680000	chr17	38730000	38740000	.	133	.	.	3.5	0	0	3.5	0	0
chr17	58120000	58130000	chr17	58170000	58180000	.	145	.	.	2.9	0	0	2.9	0	0
chr17	4210000	4220000	chr17	4410000	4420000	.	107	.	.	2.89	0	0	2.85	0	0
chr17	6180000	6190000	chr17	6420000	6430000	.	32	.	.	2.79	1.48e-06	0.000729	2.56	1.48e-06	0.000839
chr17	75670000	75680000	chr17	75740000	75750000	.	205	.	.	2.78	0	0	2.78	0	0
chr17	8060000	8070000	chr17	8110000	8120000	.	250	.	.	2.9	0	0	2.9	0	0
chr17	12180000	12190000	chr17	12670000	12680000	.	60	.	.	2.46	1.52e-09	9.15e-07	2.48	1.52e-09	9.08e-07
chr17	49690000	49700000	chr17	50000000	50010000	.	35	.	.	2.54	1.17e-05	0.00269	2.37	1.17e-05	0.00378
chr17	70940000	70950000	chr17	71080000	71090000	.	47	.	.	2.61	9.81e-08	3.87e-05	2.44	9.81e-08	4.69e-05
chr17	44770000	44780000	chr17	44860000	44870000	.	176	.	.	2.91	0	0	1.93	8.18e-12	2.58e-10
chr17	76860000	76870000	chr17	77060000	77070000	.	83	.	.	2.68	1.65e-14	1.18e-11	2.72	1.65e-14	1.8e-11
chr17	40360000	40370000	chr17	40530000	40540000	.	101	.	.	2.24	1.75e-10	1.57e-08	2.31	1.75e-10	3.02e-08
chr17	34990000	35000000	chr17	35110000	35120000	.	158	.	.	3.18	0	0	2.36	8.88e-15	8.15e-13
chr17	29930000	29940000	chr17	30090000	30100000	.	53	.	.	2.76	3.3e-10	2.72e-07	2.28	5.37e-07	0.000163
chr17	64150000	64160000	chr17	64280000	64290000	.	93	.	.	2.57	4.05e-13	7.65e-11	2.05	3.79e-08	3.98e-06
chr17	14170000	14180000	chr17	15570000	15580000	.	47	.	.	48.5	0	0	66.6	0	0
chr17	56590000	56600000	chr17	56710000	56720000	.	70	.	.	1.99	7.92e-06	0.000357	2.34	1.95e-09	6.48e-07
chr17	20120000	20130000	chr17	20310000	20320000	.	60	.	.	3.37	1.91e-13	2.95e-10	3.48	1.91e-13	6.57e-10
chr17	6910000	6920000	chr17	7000000	7010000	.	135	.	.	3.44	0	0	2.05	1.21e-08	4.07e-07
chr17	58710000	58720000	chr17	59000000	59010000	.	109	.	.	3.1	0	0	3.12	0	0
chr17	17500000	17510000	chr17	17640000	17650000	.	97	.	.	2.91	1.2e-14	3.08e-12	3	1.2e-14	6.64e-12
chr17	78490000	78500000	chr17	78700000	78710000	.	93	.	.	2.44	4.05e-13	7.65e-11	2.51	4.05e-13	1.75e-10
chr17	43690000	43700000	chr17	43760000	43770000	.	191	.	.	5.89	0	0	5.89	0	0
chr17	19360000	19370000	chr17	19750000	19760000	.	48	.	.	2.26	2.09e-05	0.0026	2.17	2.09e-05	0.00271
chr17	27450000	27460000	chr17	27580000	27590000	.	94	.	.	2.18	2e-08	1.28e-06	2.15	2e-08	2.22e-06
chr17	40860000	40870000	chr17	41660000	41670000	.	67	.	.	3.73	0	0	3.41	0	0
chr17	45130000	45140000	chr17	45190000	45200000	.	188	.	.	3.69	0	0	3.69	0	0
chr17	6840000	6850000	chr17	7000000	7010000	.	91	.	.	2.42	2.21e-12	3.88e-10	2.11	1.31e-07	1.26e-05
chr17	74370000	74380000	chr17	74450000	74460000	.	148	.	.	3.09	0	0	3.09	0	0
chr17	1270000	1280000	chr17	1320000	1330000	.	209	.	.	2.7	0	0	2.7	0	0
chr17	1260000	1270000	chr17	1510000	1520000	.	67	.	.	2.06	4.36e-05	0.00164	1.94	4.36e-05	0.00268
chr17	56490000	56500000	chr17	56710000	56720000	.	102	.	.	3.17	1.11e-16	3.83e-14	2.95	1.11e-16	8.55e-14
chr17	55840000	55850000	chr17	56310000	56320000	.	38	.	.	2.37	0.000127	0.0134	2.8	8.32e-07	0.000488
chr17	55850000	55860000	chr17	56110000	56120000	.	44	.	.	2.49	1.3e-06	0.000344	2.48	1.3e-06	0.000406
chr17	75420000	75430000	chr17	75480000	75490000	.	111	.	.	2.43	9e-14	1.4e-11	2.43	9e-14	1.4e-11
chr17	48800000	48810000	chr17	48870000	48880000	.	259	.	.	4.76	0	0	4.76	0	0
chr17	57130000	57140000	chr17	57740000	57750000	.	74	.	.	2.9	6.74e-11	2.44e-08	2.77	6.74e-11	3.29e-08
chr17	73250000	73260000	chr17	73370000	73380000	.	224	.	.	4.3	0	0	3.35	0	0
chr17	10870000	10880000	chr17	11740000	11750000	.	44	.	.	2.78	2.2e-09	1.99e-06	2.64	1.3e-06	0.000406
chr17	10870000	10880000	chr17	11930000	11940000	.	42	.	.	2.55	6.54e-06	0.00134	2.47	6.54e-06	0.00153
chr17	61000000	61010000	chr17	61380000	61390000	.	36	.	.	2.68	4.98e-06	0.00134	2.63	4.98e-06	0.00195
chr17	58310000	58320000	chr17	58440000	58450000	.	194	.	.	3.21	0	0	3.13	0	0
chr17	16450000	16460000	chr17	16510000	16520000	.	185	.	.	4.42	0	0	4.42	0	0
chr17	50630000	50640000	chr17	50680000	50690000	.	72	.	.	2.07	2.37e-06	0.000124	2.07	2.37e-06	0.000124
chr17	49860000	49870000	chr17	49990000	50000000	.	98	.	.	3.41	0	0	2.59	4.88e-15	2.98e-12
chr17	63110000	63120000	chr17	63400000	63410000	.	54	.	.	2.83	1.2e-10	1.12e-07	2.79	1.2e-10	1.72e-07
chr17	64960000	64970000	chr17	65190000	65200000	.	64	.	.	2.19	2.01e-07	3.14e-05	2.05	2.01e-07	3.91e-05
chr17	6280000	6290000	chr17	6410000	6420000	.	145	.	.	3.71	0	0	2.85	0	0
chr17	2050000	2060000	chr17	2240000	2250000	.	84	.	.	4.43	0	0	3.64	0	0
chr17	57000000	57010000	chr17	57100000	57110000	.	137	.	.	2.82	0	0	1.84	4.1e-09	1.46e-07
chr17	30660000	30670000	chr17	32080000	32090000	.	29	.	.	14	0	0	14.5	0	0
chr17	30630000	30640000	chr17	32040000	32050000	.	15	.	.	7.24	1.19e-08	5.53e-05	12.9	5.9e-13	5.24e-09
chr17	30120000	30130000	chr17	30270000	30280000	.	129	.	.	2.87	0	0	2.78	0	0
chr17	62700000	62710000	chr17	62970000	62980000	.	61	.	.	3.38	6.16e-14	1.15e-10	2.95	6.18e-10	4.51e-07
chr17	4900000	4910000	chr17	4950000	4960000	.	132	.	.	2.25	3.42e-14	3.96e-12	2.25	3.42e-14	3.96e-12
chr17	7050000	7060000	chr17	7130000	7140000	.	243	.	.	3.62	0	0	3.62	0	0
chr17	7040000	7050000	chr17	7290000	7300000	.	23	.	.	2.67	0.000135	0.0372	2.45	0.000135	0.03
chr17	58520000	58530000	chr17	59000000	59010000	.	50	.	.	2.43	5.11e-06	0.000853	2.17	5.11e-06	0.000957
chr17	21450000	21460000	chr17	21510000	21520000	.	148	.	.	3.74	0	0	3.74	0	0
chr17	5580000	5590000	chr17	6270000	6280000	.	103	.	.	2.89	0	0	3.77	0	0
chr17	5580000	5590000	chr17	6420000	6430000	.	97	.	.	4.82	0	0	4.08	0	0
chr17	51370000	51380000	chr17	51530000	51540000	.	70	.	.	2.49	1.95e-09	5.15e-07	2.89	9.3e-14	1.7e-10
chr17	42720000	42730000	chr17	42940000	42950000	.	50	.	.	2.13	5.11e-06	0.000853	2.4	5.11e-06	0.000957
chr17	14020000	14030000	chr17	14230000	14240000	.	71	.	.	10.5	0	0	10.3	0	0
chr17	33770000	33780000	chr17	34140000	34150000	.	35	.	.	2.3	1.17e-05	0.00269	2.64	1.17e-05	0.00378
chr17	33770000	33780000	chr17	33950000	33960000	.	93	.	.	2.96	0	0	2.59	4.05e-13	1.75e-10
chr17	15250000	15260000	chr17	15440000	15450000	.	113	.	.	2.18	1.13e-08	5.58e-07	2.06	1.13e-08	8.24e-07
chr17	15250000	15260000	chr17	15500000	15510000	.	135	.	.	2.79	0	0	2.59	3.55e-15	6.86e-13
chr17	79410000	79420000	chr17	79710000	79720000	.	38	.	.	3.05	2.43e-09	2.16e-06	2.4	8.32e-07	0.000488
chr17	34080000	34090000	chr17	34140000	34150000	.	85	.	.	2.27	2.79e-10	3.21e-08	2.27	2.79e-10	3.21e-08
chr17	40910000	40920000	chr17	41310000	41320000	.	75	.	.	2.25	3.53e-07	2.22e-05	2.77	2.81e-11	1.56e-08
chr17	40900000	40910000	chr17	41660000	41670000	.	42	.	.	2.16	6.54e-06	0.00134	3.13	1.74e-08	2.81e-05
chr17	32250000	32260000	chr17	32310000	32320000	.	217	.	.	2.73	0	0	2.73	0	0
chr17	10770000	10780000	chr17	10830000	10840000	.	141	.	.	2.08	4.29e-10	2.54e-08	2.08	4.29e-10	2.54e-08
chr17	64300000	64310000	chr17	64410000	64420000	.	161	.	.	3.3	0	0	2.45	1.11e-15	1.08e-13
chr17	17360000	17370000	chr17	17500000	17510000	.	64	.	.	2.29	2.01e-07	3.14e-05	2.22	2.01e-07	3.91e-05
chr17	17350000	17360000	chr17	17640000	17650000	.	82	.	.	3.84	0	0	3.57	0	0
chr17	17350000	17360000	chr17	17560000	17570000	.	50	.	.	2.63	6.2e-09	3.43e-06	2.71	6.2e-09	4.84e-06
chr17	80430000	80440000	chr17	80570000	80580000	.	80	.	.	2.27	1.15e-08	1e-06	2.19	1.15e-08	1.98e-06
chr17	73650000	73660000	chr17	73700000	73710000	.	178	.	.	2.97	0	0	2.97	0	0
chr17	49430000	49440000	chr17	49540000	49550000	.	135	.	.	2.77	0	0	2.43	3.55e-15	6.86e-13
chr17	49400000	49410000	chr17	49690000	49700000	.	43	.	.	2.37	2.95e-06	0.000688	2.64	2.95e-06	0.000824
chr17	77430000	77440000	chr17	77480000	77490000	.	47	.	.	2.11	4.12e-05	0.0045	2.11	4.12e-05	0.0045
chr17	1570000	1580000	chr17	1620000	1630000	.	115	.	.	2.16	3.39e-09	1.85e-07	2.16	3.39e-09	1.85e-07
chr17	30750000	30760000	chr17	31960000	31970000	.	52	.	.	15.7	0	0	15.1	0	0
chr17	60210000	60220000	chr17	62280000	62290000	.	30	.	.	61.4	0	0	64.2	0	0
chr17	34200000	34210000	chr17	34300000	34310000	.	146	.	.	2.96	0	0	2.77	0	0
chr17	37650000	37660000	chr17	37810000	37820000	.	84	.	.	2.07	7.31e-06	0.000259	1.98	7.31e-06	0.000405
chr17	61630000	61640000	chr17	61830000	61840000	.	108	.	.	3.73	0	0	3.76	0	0
chr17	72720000	72730000	chr17	73180000	73190000	.	127	.	.	3.7	0	0	3.37	0	0
chr17	72720000	72730000	chr17	72960000	72970000	.	61	.	.	2.11	1.68e-06	0.000194	2.11	1.68e-06	0.000246
chr17	73710000	73720000	chr17	73840000	73850000	.	106	.	.	2.46	4.45e-12	5.23e-10	2.52	4.45e-12	1.11e-09
chr17	42840000	42850000	chr17	42930000	42940000	.	231	.	.	4.16	0	0	2.53	0	0
chr17	66200000	66210000	chr17	66900000	66910000	.	36	.	.	2.57	4.98e-06	0.00134	2.36	4.98e-06	0.00195
chr17	7910000	7920000	chr17	8040000	8050000	.	145	.	.	2.68	0	0	2.87	0	0
chr17	2820000	2830000	chr17	3010000	3020000	.	97	.	.	2.93	1.2e-14	3.08e-12	2.34	2.79e-09	3.91e-07
chr17	16540000	16550000	chr17	16680000	16690000	.	73	.	.	2.93	3.89e-15	6.07e-12	2.8	1.59e-10	6.93e-08
chr17	9730000	9740000	chr17	9870000	9880000	.	76	.	.	2.11	1.83e-07	1.22e-05	2	1.83e-07	2.23e-05
chr17	66710000	66720000	chr17	66900000	66910000	.	135	.	.	4.08	0	0	3.46	0	0
chr17	66720000	66730000	chr17	66970000	66980000	.	60	.	.	2.18	3.31e-06	0.000334	2.46	1.52e-09	9.08e-07
chr17	64420000	64430000	chr17	64490000	64500000	.	138	.	.	3.04	0	0	3.04	0	0
chr17	7630000	7640000	chr17	7680000	7690000	.	290	.	.	2.38	0	0	2.38	0	0
chr17	57850000	57860000	chr17	57990000	58000000	.	169	.	.	3.19	0	0	2.36	0	0
chr17	57850000	57860000	chr17	58110000	58120000	.	117	.	.	3.05	0	0	3.36	0	0
chr17	79620000	79630000	chr17	79690000	79700000	.	69	.	.	2.05	1.42e-05	0.00061	2.05	1.42e-05	0.00061
chr17	29140000	29150000	chr17	29210000	29220000	.	98	.	.	2.88	4.88e-15	1.35e-12	2.88	4.88e-15	1.35e-12
chr17	45280000	45290000	chr17	45380000	45390000	.	209	.	.	3.11	0	0	2.51	0	0
chr17	29650000	29660000	chr17	29770000	29780000	.	122	.	.	2.18	3.91e-11	2.89e-09	2.09	3.91e-11	4.01e-09
chr17	45640000	45650000	chr17	45830000	45840000	.	86	.	.	2.72	8.88e-16	7.31e-13	2.78	8.88e-16	1.18e-12
chr17	27650000	27660000	chr17	27750000	27760000	.	84	.	.	4.2	0	0	2.44	6.01e-10	1.33e-07
chr17	27650000	27660000	chr17	27870000	27880000	.	47	.	.	3.08	8.41e-11	1.24e-07	2.89	9.81e-08	4.69e-05
chr17	65280000	65290000	chr17	65550000	65560000	.	82	.	.	2.35	2.69e-09	2.63e-07	2.58	4.36e-14	3.6e-11
chr17	65230000	65240000	chr17	65980000	65990000	.	61	.	.	2.69	6.18e-10	4.02e-07	2.5	6.18e-10	4.51e-07
chr17	560000	570000	chr17	690000	700000	.	67	.	.	1.97	4.36e-05	0.00164	2.16	2.11e-08	5.55e-06
chr17	35970000	35980000	chr17	36140000	36150000	.	195	.	.	3.99	0	0	3.81	0	0
chr17	50020000	50030000	chr17	50080000	50090000	.	204	.	.	5.29	0	0	5.29	0	0
chr17	38420000	38430000	chr17	38480000	38490000	.	172	.	.	3.69	0	0	3.69	0	0
chr17	38420000	38430000	chr17	38660000	38670000	.	54	.	.	2.53	2.44e-07	7.13e-05	2.39	2.44e-07	8.39e-05
chr17	29810000	29820000	chr17	29930000	29940000	.	104	.	.	2.02	1.64e-06	5.34e-05	1.93	1.64e-06	8.96e-05
chr17	19990000	20000000	chr17	20110000	20120000	.	191	.	.	3.6	0	0	2.75	0	0
chr17	55520000	55530000	chr17	55820000	55830000	.	99	.	.	3.61	0	0	2.53	2e-15	1.26e-12
chr17	55530000	55540000	chr17	55600000	55610000	.	74	.	.	2.73	6.74e-11	2.44e-08	2.73	6.74e-11	2.44e-08
chr17	55520000	55530000	chr17	55770000	55780000	.	160	.	.	4.31	0	0	3.74	0	0
chr17	31530000	31540000	chr17	31840000	31850000	.	126	.	.	3.48	0	0	2.7	0	0
chr17	8990000	9000000	chr17	9520000	9530000	.	40	.	.	4.1	2.28e-13	6.06e-10	4.45	2.28e-13	5.42e-10
chr17	54990000	55000000	chr17	55350000	55360000	.	52	.	.	2.89	8.94e-10	6.1e-07	2.51	1.16e-06	0.000292
chr17	58580000	58590000	chr17	59000000	59010000	.	53	.	.	2.33	5.37e-07	0.000133	2.54	5.37e-07	0.000163
chr17	32500000	32510000	chr17	32740000	32750000	.	35	.	.	2.2	1.17e-05	0.00269	2.79	6.76e-08	5.75e-05
chr17	15540000	15550000	chr17	18790000	18800000	.	38	.	.	19.4	0	0	8.92	0	0
chr17	15550000	15560000	chr17	18720000	18730000	.	16	.	.	3.19	2.19e-05	0.0136	9.7	5.61e-11	1.89e-07
chr17	43570000	43580000	chr17	43760000	43770000	.	99	.	.	3.09	2e-15	5.73e-13	3.48	0	0
chr17	43570000	43580000	chr17	43670000	43680000	.	331	.	.	4.51	0	0	3.55	0	0
chr17	47840000	47850000	chr17	47890000	47900000	.	252	.	.	3.45	0	0	3.45	0	0
chr17	64060000	64070000	chr17	64130000	64140000	.	173	.	.	3.26	0	0	3.26	0	0
