chrom	start	end	region	is_bad_bin	log2_insulation_score_50000	n_valid_pixels_50000	log2_insulation_score_100000	n_valid_pixels_100000	log2_insulation_score_500000	n_valid_pixels_500000	boundary_strength_50000	boundary_strength_500000	boundary_strength_100000	is_boundary_50000	is_boundary_100000	is_boundary_500000
chr17	840000	850000	chr17	False	0.39191485063749343	22.0	0.3833676410981415	97.0	0.35717158086197276	2247.0				False	False	False
chr17	850000	860000	chr17	False	0.3014690394490482	22.0	0.45571371262904914	97.0	0.36827906552630735	2247.0				False	False	False
chr17	860000	870000	chr17	False	0.2520936162824583	22.0	0.5312586925119417	97.0	0.3735588611520866	2247.0	0.1415883171136022			False	False	False
chr17	870000	880000	chr17	False	0.26359177262528183	22.0	0.6120830906582722	97.0	0.37595446773197594	2247.0				False	False	False
chr17	880000	890000	chr17	False	0.3202591665358748	22.0	0.7118152941250244	97.0	0.3806587380831024	2247.0				False	False	False
chr17	890000	900000	chr17	False	0.4839674512712624	22.0	0.7636890592405381	97.0	0.383735565120524	2247.0				False	False	False
chr17	900000	910000	chr17	False	0.5702717069350604	22.0	0.7675827827821016	97.0	0.3733214121276253	2247.0				False	False	False
chr17	910000	920000	chr17	False	0.5709419481932343	22.0	0.7224678918891034	97.0	0.3539679233986615	2247.0				False	False	False
chr17	920000	930000	chr17	False	0.5524406912550368	22.0	0.6213457297845553	97.0	0.3285197051051616	2247.0				False	False	False
chr17	930000	940000	chr17	False	0.49510828100206006	22.0	0.5057917628187719	97.0	0.2884717118991153	2247.0				False	False	False
chr17	940000	950000	chr17	False	0.4176780818921986	22.0	0.36051250171993837	97.0	0.24250251625170022	2247.0				False	False	False
chr17	950000	960000	chr17	False	0.2572705180568173	22.0	0.19309837389006276	97.0	0.16657403262650153	2297.0				False	False	False
chr17	960000	970000	chr17	False	-0.06005068704796469	22.0	-0.004654253215003067	97.0	0.08114765922936316	2347.0				False	False	False
chr17	970000	980000	chr17	False	-0.3703506094338145	22.0	-0.2610413163854577	97.0	-0.017702010922516987	2397.0				False	False	False
chr17	980000	990000	chr17	False	-0.7168040927035277	22.0	-0.5166460592287997	97.0	-0.13415092003095314	2447.0				False	False	False
chr17	990000	1000000	chr17	False	-0.7759751613536463	22.0	-0.6254736380187644	97.0	-0.23700409172176795	2447.0	1.4180789212773706		1.351431372331494	True	True	False
chr17	1000000	1010000	chr17	False	-0.5329768848800087	22.0	-0.5391051626011781	97.0	-0.3089125535275192	2447.0				False	False	False
chr17	1010000	1020000	chr17	False	-0.21310126260504536	22.0	-0.42141076362991897	97.0	-0.35559421693196397	2447.0				False	False	False
chr17	1020000	1030000	chr17	False	0.050764256518319804	22.0	-0.31771088542258447	97.0	-0.38620382973117007	2447.0				False	False	False
chr17	1030000	1040000	chr17	False	0.1373009524873341	22.0	-0.2388974287733869	97.0	-0.4156268986294233	2447.0				False	False	False
chr17	1040000	1050000	chr17	False	0.07957888485847577	22.0	-0.2392109734106828	97.0	-0.44942306659170794	2447.0			0.00031354463729588167	False	False	False
chr17	1050000	1060000	chr17	False	-0.06261613264688538	22.0	-0.22496944863776308	97.0	-0.48825769415705855	2447.0				False	False	False
chr17	1060000	1070000	chr17	False	-0.10191393610628065	22.0	-0.23269013324471496	97.0	-0.5387452597577768	2447.0				False	False	False
chr17	1070000	1080000	chr17	False	-0.10893050094045864	22.0	-0.24012564251026652	97.0	-0.5705360021212907	2447.0			0.015156193872503443	False	False	False
chr17	1080000	1090000	chr17	False	-0.13446374542645456	22.0	-0.18779866485000501	97.0	-0.5865562404476481	2447.0	0.27176469791378866	0.009384870390094724		False	False	False
chr17	1090000	1100000	chr17	False	-0.10482114935454398	22.0	-0.13285013241702215	97.0	-0.5802186220874184	2447.0				False	False	False
chr17	1100000	1110000	chr17	False	-0.06742639688532293	22.0	-0.08674555498212355	97.0	-0.5771713700575534	2447.0				False	False	False
chr17	1110000	1120000	chr17	False	0.022924192446547562	22.0	-0.06773339454526411	97.0	-0.5911439082222126	2497.0		1.4777639020571058		False	False	True
chr17	1120000	1130000	chr17	False	0.17164143650026156	22.0	0.013465486560712359	97.0	-0.56596788882726	2497.0				False	False	False
chr17	1130000	1140000	chr17	False	0.27157432326990794	22.0	0.04586129035707772	97.0	-0.5522606534294299	2497.0				False	False	False
chr17	1140000	1150000	chr17	False	0.31149158772072655	22.0	0.021147090927982254	97.0	-0.5472083979321375	2497.0				False	False	False
chr17	1150000	1160000	chr17	False	0.21085334443977666	22.0	-0.03575448328493928	97.0	-0.5636663351301723	2497.0				False	False	False
chr17	1160000	1170000	chr17	False	0.13609927293509141	22.0	-0.06117577525533133	97.0	-0.5701156259275766	2497.0		0.0009707285586793013		False	False	False
chr17	1170000	1180000	chr17	False	-0.0030180768059119736	22.0	-0.06743428901613159	97.0	-0.5691448973688973	2497.0				False	False	False
chr17	1180000	1190000	chr17	False	-0.0651287746032776	22.0	-0.10481026882313996	97.0	-0.5776670214795355	2497.0				False	False	False
chr17	1190000	1200000	chr17	False	-0.12470581621682698	22.0	-0.20951099696272585	97.0	-0.5826875380137893	2497.0	0.11951644622072312	0.03547914008165176	0.25537228731980355	False	False	False
chr17	1200000	1210000	chr17	False	-0.07589749440427054	22.0	-0.20294383563651944	97.0	-0.5706243411867479	2497.0				False	False	False
chr17	1210000	1220000	chr17	False	-0.03030142450857098	22.0	-0.20939210221713503	97.0	-0.5491351622590892	2497.0			0.0064482665806155914	False	False	False
chr17	1220000	1230000	chr17	False	-0.005189369996103863	22.0	-0.17733174115264957	97.0	-0.5107601262141271	2497.0				False	False	False
chr17	1230000	1240000	chr17	False	-0.04365782103943576	22.0	-0.14731477229463402	97.0	-0.4788241376630724	2497.0				False	False	False
chr17	1240000	1250000	chr17	False	-0.08848178987576588	22.0	-0.13195768088790594	97.0	-0.4449418270768626	2497.0				False	False	False
chr17	1250000	1260000	chr17	False	-0.13398508772474144	22.0	-0.07819582671886238	97.0	-0.39213651281210726	2497.0				False	False	False
chr17	1260000	1270000	chr17	False	-0.1799735114771424	22.0	-0.014196584160139311	97.0	-0.33485250058217847	2497.0	0.49146509919786896			True	False	False
chr17	1270000	1280000	chr17	False	-0.00013202195895233888	22.0	0.13679571791232875	97.0	-0.25495493794982815	2497.0				False	False	False
chr17	1280000	1290000	chr17	False	0.34167597373891956	22.0	0.24536487781451544	97.0	-0.19595575756124853	2497.0				False	False	False
chr17	1290000	1300000	chr17	False	0.6162708711218455	22.0	0.3185481395032713	97.0	-0.15140377363979837	2497.0				False	False	False
chr17	1300000	1310000	chr17	False	0.6421037599237243	22.0	0.34071250881582893	97.0	-0.12399743143116143	2497.0				False	False	False
chr17	1310000	1320000	chr17	False	0.5128061572386067	22.0	0.3337014372330995	97.0	-0.10887243931496929	2497.0				False	False	False
chr17	1320000	1330000	chr17	False	0.23223291191494372	22.0	0.29762872900961423	97.0	-0.10117796946470203	2497.0				False	False	False
chr17	1330000	1340000	chr17	False	0.028394531461887095	22.0	0.2148283627186797	97.0	-0.10552066473392373	2497.0		0.004342695269221694		False	False	False
chr17	1340000	1350000	chr17	False	-0.03715547386046157	22.0	0.16782698497999524	97.0	-0.10313727363969394	2497.0	0.57710843798995		0.1728855238358337	True	False	False
chr17	1350000	1360000	chr17	False	0.10319639309522785	22.0	0.23238138789417706	97.0	-0.07520329017877382	2497.0				False	False	False
chr17	1360000	1370000	chr17	False	0.28639756158510177	22.0	0.3333098924068287	97.0	-0.04015104075497306	2497.0				False	False	False
chr17	1370000	1380000	chr17	False	0.4372947571361955	22.0	0.39105573310300534	97.0	-0.013818295062182287	2497.0				False	False	False
chr17	1380000	1390000	chr17	False	0.537040604505895	22.0	0.4454112263651861	97.0	0.003161399201406588	2497.0				False	False	False
chr17	1390000	1400000	chr17	False	0.5399529641294885	22.0	0.46998770830190884	97.0	0.006231775693158236	2497.0				False	False	False
chr17	1400000	1410000	chr17	False	0.4678691790917423	22.0	0.46538999738312525	97.0	0.001491540710365886	2497.0				False	False	False
chr17	1410000	1420000	chr17	False	0.35116323071326916	22.0	0.4524666841809438	97.0	-0.0017894881311001064	2497.0				False	False	False
chr17	1420000	1430000	chr17	False	0.28322872608531224	22.0	0.4368501872412874	97.0	-0.011081463064462114	2497.0				False	False	False
chr17	1430000	1440000	chr17	False	0.2149893003421537	22.0	0.3846608145619303	97.0	-0.02310600497824606	2497.0				False	False	False
chr17	1440000	1450000	chr17	False	0.13515133419799366	22.0	0.2759618825021638	97.0	-0.046666696368354535	2497.0				False	False	False
chr17	1450000	1460000	chr17	False	0.04545284819802676	22.0	0.20141755225120445	97.0	-0.06849206699817734	2497.0	0.09731221530968939			False	False	False
chr17	1460000	1470000	chr17	False	0.04617446431262019	22.0	0.14172931426521462	97.0	-0.08417266376488526	2497.0				False	False	False
chr17	1470000	1480000	chr17	False	0.11298526158993122	22.0	0.098133626396674	97.0	-0.10064659761603958	2497.0				False	False	False
chr17	1480000	1490000	chr17	False	0.10513015174943563	22.0	0.06956016533744643	97.0	-0.11569789749072988	2497.0	0.007855109840495589			False	False	False
chr17	1490000	1500000	chr17	False	0.14276506350771614	22.0	0.03131312789261083	97.0	-0.13889350249195528	2497.0				False	False	False
chr17	1500000	1510000	chr17	False	0.09130533636556129	22.0	0.0077743018895538845	97.0	-0.17023938161518315	2497.0				False	False	False
chr17	1510000	1520000	chr17	False	0.010087847615656193	22.0	-0.024131840842086128	97.0	-0.1974541471389969	2497.0				False	False	False
chr17	1520000	1530000	chr17	False	-0.04418771793147861	22.0	-0.06930243954770551	97.0	-0.2368855097839452	2497.0			0.3735802761367747	False	True	False
chr17	1530000	1540000	chr17	False	-0.05622363945664428	22.0	-0.03625314320379894	97.0	-0.25262217914102336	2497.0				False	False	False
chr17	1540000	1550000	chr17	False	-0.06616159865108615	22.0	-0.001142268424066918	97.0	-0.272139803610626	2497.0				False	False	False
chr17	1550000	1560000	chr17	False	-0.1384917482485256	22.0	0.036715312692131574	97.0	-0.2944241230458854	2497.0	0.6894808265538276			True	False	False
chr17	1560000	1570000	chr17	False	-0.08924003146257567	22.0	0.09628242457756828	97.0	-0.30732440961000757	2497.0		0.011121277404533503		False	False	False
chr17	1570000	1580000	chr17	False	0.13301074077194877	22.0	0.2176436087633677	97.0	-0.2991690883159584	2497.0				False	False	False
chr17	1580000	1590000	chr17	False	0.38404318106868257	22.0	0.28273117350550736	97.0	-0.29620313220547406	2497.0				False	False	False
chr17	1590000	1600000	chr17	False	0.5458545358638115	22.0	0.30427783658906915	97.0	-0.3044106805700885	2497.0				False	False	False
chr17	1600000	1610000	chr17	False	0.550989078305302	22.0	0.2749894970230849	97.0	-0.33392266558083883	2497.0				False	False	False
chr17	1610000	1620000	chr17	False	0.3677843312683772	22.0	0.16838185049017043	97.0	-0.3767632629265015	2497.0				False	False	False
chr17	1620000	1630000	chr17	False	-0.012291224496199252	22.0	0.001179581409416853	97.0	-0.43783604685423644	2497.0				False	False	False
chr17	1630000	1640000	chr17	False	-0.3563232599529919	22.0	-0.2565397833163508	97.0	-0.5187690644887425	2497.0				False	False	False
chr17	1640000	1650000	chr17	False	-0.5769540629224692	22.0	-0.46270117653276505	97.0	-0.5734261296035926	2497.0	1.1191061319421802			True	False	False
chr17	1650000	1660000	chr17	False	-0.45956126539692105	22.0	-0.5237931223562333	97.0	-0.5794853476761181	2497.0		0.5857171233692764	0.9937808306581422	False	True	True
chr17	1660000	1670000	chr17	False	-0.29229583351711025	22.0	-0.5142195448276758	97.0	-0.5567022835256019	2497.0				False	False	False
chr17	1670000	1680000	chr17	False	-0.11873486083368381	22.0	-0.45687506768906944	97.0	-0.5277587888549486	2497.0				False	False	False
chr17	1680000	1690000	chr17	False	-0.09884219002790208	22.0	-0.4066276262770351	97.0	-0.5071450398475821	2497.0				False	False	False
chr17	1690000	1700000	chr17	False	-0.16506808559813232	22.0	-0.3371894186390858	97.0	-0.49030007865788916	2497.0				False	False	False
chr17	1700000	1710000	chr17	False	-0.2814423706733777	22.0	-0.2574101599301258	97.0	-0.46988605040626813	2497.0				False	False	False
chr17	1710000	1720000	chr17	False	-0.3266911988776852	22.0	-0.1309782648384306	97.0	-0.4319960342319154	2497.0	0.22784900884978315			False	False	False
chr17	1720000	1730000	chr17	False	-0.09928125104841896	22.0	0.0670291389650526	97.0	-0.3765023212891182	2497.0				False	False	False
chr17	1730000	1740000	chr17	False	0.205688978185385	22.0	0.2451861723929303	97.0	-0.3277760618102674	2497.0				False	False	False
chr17	1740000	1750000	chr17	False	0.45825555526705675	22.0	0.3430768522014179	97.0	-0.2907314096330044	2497.0				False	False	False
chr17	1750000	1760000	chr17	False	0.5421520690197109	22.0	0.38354341603729974	97.0	-0.26845036511003995	2497.0				False	False	False
chr17	1760000	1770000	chr17	False	0.40193543260819425	22.0	0.35189333219784646	97.0	-0.2551407663084288	2497.0				False	False	False
chr17	1770000	1780000	chr17	False	0.20573119611338098	22.0	0.29214485062915124	97.0	-0.2462166804591416	2497.0				False	False	False
chr17	1780000	1790000	chr17	False	0.07788258905037443	22.0	0.24519226714928494	97.0	-0.2393032858688533	2497.0	0.23643787136273664			False	False	False
chr17	1790000	1800000	chr17	False	0.0957278510774688	22.0	0.20694697495495892	97.0	-0.2339074799540573	2497.0			0.0014335998741727696	False	False	False
chr17	1800000	1810000	chr17	False	0.16252901253218863	22.0	0.2083805748291317	97.0	-0.21575011830969051	2497.0				False	False	False
chr17	1810000	1820000	chr17	False	0.20126907724265353	22.0	0.16473955996012604	97.0	-0.20007699057202144	2497.0				False	False	False
chr17	1820000	1830000	chr17	False	0.28004367697150334	22.0	0.12277262819717721	97.0	-0.18897888428976334	2497.0				False	False	False
chr17	1830000	1840000	chr17	False	0.28239830178504244	22.0	0.08988224318911509	97.0	-0.17810527947597327	2497.0				False	False	False
chr17	1840000	1850000	chr17	False	0.31432046041311107	22.0	0.06310932117121572	97.0	-0.16131385511207888	2497.0				False	False	False
chr17	1850000	1860000	chr17	False	0.26405942191830295	22.0	0.016525786487636085	97.0	-0.15109038173604375	2497.0				False	False	False
chr17	1860000	1870000	chr17	False	0.11945750359925854	22.0	-0.0753142696283444	97.0	-0.1505249457338361	2497.0				False	False	False
chr17	1870000	1880000	chr17	False	0.018222725302326607	22.0	-0.15395917200198359	97.0	-0.1385853380835643	2497.0				False	False	False
chr17	1880000	1890000	chr17	False	-0.0771689022681034	22.0	-0.22494191437064542	97.0	-0.12298707128317905	2497.0				False	False	False
chr17	1890000	1900000	chr17	False	-0.22894706867197565	22.0	-0.2720422919179986	97.0	-0.10120802657740009	2497.0	0.7221669969024701		0.6555857079552984	True	True	False
chr17	1900000	1910000	chr17	False	-0.18436124728625553	22.0	-0.18702951782912747	97.0	-0.054859638471561833	2497.0				False	False	False
chr17	1910000	1920000	chr17	False	-0.08145437240779452	22.0	-0.03783089826726314	97.0	0.0013849761789585862	2497.0				False	False	False
chr17	1920000	1930000	chr17	False	0.0763533662418789	22.0	0.1564162835360815	97.0	0.0466161762629887	2497.0				False	False	False
chr17	1930000	1940000	chr17	False	0.27983800408595194	22.0	0.3650631804665235	97.0	0.08433370238474756	2497.0				False	False	False
chr17	1940000	1950000	chr17	False	0.41451465847214475	22.0	0.5644890413672674	97.0	0.1144352409259001	2497.0				False	False	False
chr17	1950000	1960000	chr17	False	0.49321992823049443	22.0	0.6846463248367376	97.0	0.1379822809003302	2497.0				False	False	False
chr17	1960000	1970000	chr17	False	0.4522108983083507	22.0	0.7259577343127294	97.0	0.149442087493328	2497.0	0.010169384456914066			False	False	False
chr17	1970000	1980000	chr17	False	0.46238028276526477	22.0	0.6957958846525638	97.0	0.15092175022519536	2497.0				False	False	False
chr17	1980000	1990000	chr17	False	0.46054859283376026	22.0	0.6234250644056206	97.0	0.14705777041101825	2497.0				False	False	False
chr17	1990000	2000000	chr17	False	0.4055532253680027	22.0	0.5034811854290484	97.0	0.13328041760125736	2497.0				False	False	False
chr17	2000000	2010000	chr17	False	0.2984106768695713	22.0	0.2900349331993711	97.0	0.10706531149787793	2497.0				False	False	False
chr17	2010000	2020000	chr17	False	0.0739223674733863	22.0	0.026757543413264074	97.0	0.07465166560308126	2497.0				False	False	False
chr17	2020000	2030000	chr17	False	-0.2114386765626284	22.0	-0.25592680902006737	97.0	0.030393904518993913	2497.0				False	False	False
chr17	2030000	2040000	chr17	False	-0.5722288896319508	22.0	-0.560506937608204	97.0	-0.021065170186631767	2497.0				False	False	False
chr17	2040000	2050000	chr17	False	-0.7277001923030862	22.0	-0.7412976010055501	97.0	-0.054359814779952165	2497.0	1.3003698269220032	0.20528156500514752		True	False	False
chr17	2050000	2060000	chr17	False	-0.7249270926395015	22.0	-0.7688752642812843	97.0	-0.04160836704465942	2497.0			1.4370800702340887	False	True	False
chr17	2060000	2070000	chr17	False	-0.45662736401569887	22.0	-0.572309475227646	97.0	0.013426390809005153	2497.0				False	False	False
chr17	2070000	2080000	chr17	False	-0.27480938964839924	22.0	-0.3720728989585399	97.0	0.06962678014520239	2497.0				False	False	False
chr17	2080000	2090000	chr17	False	-0.05449982229987997	22.0	-0.16247325931956877	97.0	0.11463371601189591	2497.0				False	False	False
chr17	2090000	2100000	chr17	False	0.11177012630879785	22.0	0.03321556166924667	97.0	0.16162511194747595	2497.0				False	False	False
chr17	2100000	2110000	chr17	False	0.26232799237451815	22.0	0.20056219982080412	97.0	0.19918417780471329	2497.0				False	False	False
chr17	2110000	2120000	chr17	False	0.32923002195362905	22.0	0.3436685052511908	97.0	0.2262430462557815	2497.0				False	False	False
