chrom	start	end	region	is_bad_bin	log2_insulation_score_50000	n_valid_pixels_50000	log2_insulation_score_100000	n_valid_pixels_100000	log2_insulation_score_500000	n_valid_pixels_500000	boundary_strength_50000	boundary_strength_500000	boundary_strength_100000	is_boundary_50000	is_boundary_100000	is_boundary_500000
chr17	28710000	28720000	chr17	False	-0.7000865603952717	22.0	-0.79762221901272	97.0	-0.9783663337596671	2497.0	1.394469376174715	0.16506564331509388	1.6536700031818738	True	True	False
chr17	28940000	28950000	chr17	False	-0.45592218317212163	22.0	-0.6352088297211103	97.0	-0.696269229398931	2497.0		0.4287038589136294	1.3869970020447995	False	True	True
chr17	29120000	29130000	chr17	False	-0.4100423121693519	22.0	-0.42354568412135907	97.0	-0.5823968969056263	2497.0	0.9194194967131428	0.347572262600424	0.9342879359432257	True	True	True
chr17	29360000	29370000	chr17	False	-0.2606810906541899	22.0	-0.14290575106536704	97.0	-0.18130961949823476	2497.0	0.6659858719550544		0.45317079268144955	True	True	False
chr17	29620000	29630000	chr17	False	-0.724403653139243	22.0	-0.8114186318473604	97.0	-0.31756389685225195	2497.0	1.061375246947379		1.3918829914686004	True	True	False
chr17	29790000	29800000	chr17	False	-0.4432998158415961	22.0	-0.3623970027386449	97.0	0.23335019077254435	2497.0	0.7397792522827936		0.7095611548428733	True	True	False
chr17	30100000	30110000	chr17	False	-0.799065116200452	22.0	-0.7822893673862923	97.0	-0.012620019194628842	2497.0	1.4659815071525446	0.20383773816028486	1.2539846142883366	True	True	False
chr17	30290000	30300000	chr17	False	-0.06711078311159893	22.0	-0.17885697461002278	97.0	0.06414932410868186	2497.0		0.00340813251730665	0.5235716345991416	False	True	False
chr17	30900000	30910000	chr17	False	-0.44749677649416475	22.0	-0.4496768168565617	97.0	-0.3243078669981996	2497.0	0.6829539204770467		0.843156753313361	True	True	False
chr17	31210000	31220000	chr17	False	-0.3344439330796691	22.0	-0.2543324091436031	97.0	0.19135082912513768	2497.0			0.45521242727457367	False	True	False
chr17	31370000	31380000	chr17	False	-0.6300727735116846	22.0	-0.7588545798921309	97.0	-0.18469535052806987	2497.0	1.069319696044573	0.5346295279948492	1.2670586483055248	True	True	True
chr17	31540000	31550000	chr17	False	-0.5870687573908768	22.0	-0.6264361353215029	97.0	0.07682943523318005	2497.0	0.9200538446557239		1.0194631232963542	True	True	False
chr17	31850000	31860000	chr17	False	-0.7846370493488224	22.0	-0.9986094959359715	97.0	-0.578143313249365	2497.0			1.8644825932646572	False	True	False
chr17	32150000	32160000	chr17	False	-0.40446086026111366	22.0	-0.44586299365357246	97.0	-0.45321187955277537	2497.0			0.8443501441371359	False	True	False
chr17	32470000	32480000	chr17	False	-0.62842205500419	22.0	-0.7804066350587475	97.0	-0.5439951116313032	2497.0	0.9873820643863026		1.187382221608225	True	True	False
chr17	32770000	32780000	chr17	False	-0.6502186108502652	22.0	-0.49662782489201845	97.0	-0.09508641977430235	2497.0	1.3091039072306572	0.10898224041298345	0.8048311685644429	True	True	False
chr17	32940000	32950000	chr17	False	-0.4374083006285424	22.0	-0.5270560945362351	97.0	-0.37328144934246343	2497.0		0.4668858609303093	1.0010424657912098	False	True	True
chr17	33280000	33290000	chr17	False	-0.3242659470170721	22.0	-0.2850666978004711	97.0	0.4707552005875343	2497.0	0.43692902146983714		0.4917917592035784	True	True	False
chr17	33520000	33530000	chr17	False	-0.509545702197818	22.0	-0.45182605575007473	97.0	0.3194704319689799	2497.0			0.7942086814646954	False	True	False
chr17	33690000	33700000	chr17	False	-0.22032191700708986	22.0	-0.4208963256945064	97.0	-0.08284654712906034	2497.0			0.8105070700284436	False	True	False
chr17	33950000	33960000	chr17	False	-0.26122228952362253	22.0	-0.24484018777933475	97.0	0.3392177602384024	2497.0	0.5569067162538242	0.03678925200531741	0.4914992763310933	True	True	False
chr17	34180000	34190000	chr17	False	-0.639509110522488	22.0	-0.6646054528588543	97.0	-0.025686175565773833	2497.0	1.0779939662081335	0.16933776171182638	1.1880498700021245	True	True	False
chr17	34380000	34390000	chr17	False	-0.28901313955425617	22.0	-0.5881287470856826	97.0	-0.3787027751039399	2497.0		0.972902311239949	1.0335145761364841	False	True	True
chr17	34530000	34540000	chr17	False	-0.43420841969730023	22.0	-0.22316817254610108	97.0	0.1739471779512855	2497.0	0.8074435947577555		0.6486491932763497	True	True	False
chr17	34660000	34670000	chr17	False	-0.07399723789951616	22.0	-0.013174737030493041	97.0	0.5453344015725303	2497.0			0.37256829014332815	False	True	False
chr17	34960000	34970000	chr17	False	-0.48819031472479696	22.0	-0.6773941069867291	97.0	-0.2994202271151087	2497.0			1.2956547546367794	False	True	False
chr17	35130000	35140000	chr17	False	-0.6328595268114917	22.0	-0.8215483722075638	97.0	-0.3273461172188643	2497.0	1.2035003911962332	0.897243283842246	1.4413705879692913	True	True	True
chr17	35540000	35550000	chr17	False	-0.6166375924801153	22.0	-0.8473128650296681	97.0	-0.22194993536917107	2497.0	0.899459506622159		1.6191293101588045	True	True	False
chr17	35810000	35820000	chr17	False	-0.3060625479575513	22.0	-0.442259386301611	97.0	-0.4828915664790268	2147.0	0.6295780696664028	1.1274809050987658	1.052620939823639	True	True	True
chr17	35960000	35970000	chr17	False	-0.4003901961373199	22.0	-0.39236571074485266	97.0	0.10373265153476598	1447.0	0.8711511565708385		0.4348420584657822	True	True	False
chr17	36590000	36600000	chr17	False	-0.7119390225633963	22.0	-1.061267410982185	97.0	-0.7944978960653027	1447.0			1.756644458133473	False	True	False
chr17	36940000	36950000	chr17	False	-0.35432273485245963	22.0	-0.19036171952316966	97.0	0.4601321239490126	2497.0	0.7031789026821651		0.3680750374839698	True	True	False
chr17	37400000	37410000	chr17	False	-0.17918802052958002	22.0	-0.2185762532659403	97.0	-0.09860039056976548	2447.0			0.37989819026710436	False	True	False
chr17	37640000	37650000	chr17	False	-0.4954341109487157	22.0	-0.4859234472551078	97.0	0.34704029485228655	1247.0	0.9108129247807053		0.879739189574968	True	True	False
chr17	38310000	38320000	chr17	False	-0.2246942959381644	22.0	0.029279360973319974	67.0	0.0237817050610517	697.0			0.49390393844282543	False	True	False
chr17	38740000	38750000	chr17	False	-0.39940359533795494	22.0	-0.4872899482857187	97.0	-0.6837697172375186	2497.0	0.8984394394477015	1.546991953519353	1.0232654387515399	True	True	True
chr17	38960000	38970000	chr17	False	-0.10483582170962519	22.0	-0.12365608646787676	97.0	-0.13662071027861497	2497.0			0.3991847996148341	False	True	False
chr17	39180000	39190000	chr17	False	-0.4385947883736596	22.0	-0.5202658152434569	97.0	-0.3543003527737051	2497.0			1.2064153065055219	False	True	False
chr17	39530000	39540000	chr17	False	-0.11012356001744793	22.0	-0.28360573466848993	97.0	-0.4697874082817108	2497.0	0.4172725430748019	0.34458093580939564	0.7174577037098318	True	True	True
chr17	39980000	39990000	chr17	False	-0.1491808035241914	22.0	-0.25383637045593244	97.0	-0.5477081672965128	2497.0	0.6840800281162138	0.17329110149887494	0.672108388350366	True	True	False
chr17	40180000	40190000	chr17	False	-0.40346506367511453	22.0	-0.29328753216417774	97.0	-0.5677743326375373	2497.0	0.8585830243598607	0.6678732801116365	0.7455703050706266	True	True	True
chr17	40350000	40360000	chr17	False	-0.4161950224790028	22.0	-0.2693202452167033	97.0	-0.4783709091582687	2497.0	0.9243613372215695		0.508289555878336	True	True	False
chr17	40600000	40610000	chr17	False	-0.36075201608261886	22.0	-0.5901803228598782	97.0	-0.5495165569369436	2447.0			1.0937124492345882	False	True	False
chr17	40860000	40870000	chr17	False	-0.2944136801950808	22.0	-0.3880993969250981	97.0	0.04020308748157622	2447.0	0.06399644258228276		0.8395994731361127	False	True	False
chr17	41320000	41330000	chr17	False	-0.33612424122066764	22.0	-0.2787434134890059	97.0	0.5207675523570782	2447.0	0.6707709711044614		0.5844027378766243	True	True	False
chr17	41680000	41690000	chr17	False	-0.9897413304946717	22.0	-1.3611350759630212	97.0	-1.4957134884172683	2497.0		2.625945380527389	2.234649554895839	False	True	True
chr17	42000000	42010000	chr17	False	0.00916255744034023	22.0	-0.05768147467533084	97.0	-0.3436341717276661	2497.0		0.0012611783195400905	0.4813771568301256	False	True	False
chr17	42120000	42130000	chr17	False	-0.2779763091797927	22.0	-0.24025869263229094	97.0	-0.2219943184001734	2497.0	0.9368551011422914	0.09888525596846318	0.6953069133792573	True	True	False
chr17	42530000	42540000	chr17	False	-0.656796173494432	22.0	-0.7187199697973721	97.0	-0.633552828826478	2497.0	1.3433932121326952		1.2294703983125004	True	True	False
chr17	42820000	42830000	chr17	False	-0.3072011588704951	22.0	-0.3158492944833598	97.0	-0.15641221600166644	2147.0	0.7044149075542157		0.7138632466016934	True	True	False
chr17	42970000	42980000	chr17	False	-0.22796242068073097	22.0	-0.4594513839290604	97.0	-0.3386204470847644	2147.0			1.172065478425633	False	True	False
chr17	43370000	43380000	chr17	False	0.15768274032924431	22.0	0.0819672333324977	77.0	-0.620201805189387	2147.0			0.3799912618997108	False	True	False
chr17	43500000	43510000	chr17	False	-0.21231507365300656	22.0	-0.25598393688746396	97.0	-0.2767520486346167	2147.0			0.9333132059327549	False	True	False
chr17	43680000	43690000	chr17	False	-0.4331469870506006	22.0	0.03689865490969365	97.0	-0.027900301143705744	2147.0	1.2061548755492368		0.35477842422763683	True	True	False
chr17	43770000	43780000	chr17	False	-0.5244630604802988	22.0	-0.2607258375462379	97.0	-0.5061520999062047	2397.0	1.2568651875823913		0.7084143062412323	True	True	False
chr17	44190000	44200000	chr17	False	-0.37228505540550094	22.0	-0.4328352988051692	97.0	-0.384866936111554	2497.0			1.2217068683441747	False	True	False
chr17	44360000	44370000	chr17	False	-0.4623665844246952	22.0	-0.8266535290450878	97.0	-0.4652865207188159	2497.0		0.4183822769268918	1.6216027763820728	False	True	True
chr17	44520000	44530000	chr17	False	-0.23499381956262982	22.0	-0.045299409751878385	97.0	-0.04019214605468269	2497.0	0.7231850670470767	0.02800871253748062	0.48851065626601936	True	True	False
chr17	44700000	44710000	chr17	False	-0.08492996599220579	22.0	-0.40701375350161745	97.0	-0.5011146173037889	2497.0			0.9875486202958332	False	True	False
chr17	44900000	44910000	chr17	False	-0.2385704162458651	22.0	-0.3036677989228959	97.0	-0.4308346628835098	2497.0	0.8554122442151202		0.9794356436152409	True	True	False
chr17	45120000	45130000	chr17	False	-0.2153474516901265	22.0	-0.2819537292607183	97.0	-0.5883932422017126	2297.0			0.8513837684345815	False	True	False
chr17	45410000	45420000	chr17	False	-0.23733733469609594	22.0	-0.38486876593257474	97.0	-0.2871680409609709	2297.0		0.1958782249969629	1.063722201225984	False	True	False
chr17	45990000	46000000	chr17	False	-0.11134157291603157	22.0	-0.3479177821905006	97.0	0.06965106148561218	1423.0	0.3890368306163586		0.992764007733455	True	True	False
chr17	46190000	46200000	chr17	False	-0.07592706012317457	22.0	0.0034347725620317167	97.0	1.038020561061296	647.0	0.6892915142534353		0.5933931533590426	True	True	False
chr17	47190000	47200000	chr17	False	-0.18317873911201218	22.0	-0.23324246328294448	97.0	0.03740310105316688	2397.0	0.8130113044774238	0.07411135074900546	0.7296334189614156	True	True	False
chr17	47330000	47340000	chr17	False	-0.49839382868781285	22.0	-0.4151966890874744	97.0	0.026648133541535456	2447.0		0.07473708856817275	0.8657644852793588	False	True	False
chr17	47480000	47490000	chr17	False	-0.48565220022851213	22.0	-0.2320207616046416	97.0	-0.014961755374979239	2447.0	0.6655654010346801	0.04457656881977684	0.3971931802778368	True	True	False
chr17	47640000	47650000	chr17	False	-0.21104859099780848	22.0	-0.4686852270320943	97.0	-0.5998691356343406	2497.0	0.4956117964566591		1.1916906554454192	True	True	False
chr17	47820000	47830000	chr17	False	-0.366742390955779	22.0	-0.3426799285323	97.0	-0.8756617073463056	2497.0		1.1978481914774917	0.5290821667666299	False	True	True
chr17	48020000	48030000	chr17	False	-0.31474050917978746	22.0	-0.23038412762507016	97.0	-0.600227934894062	2497.0	0.7869355058607813		0.5182701462122774	True	True	False
chr17	48140000	48150000	chr17	False	-0.3774702824223071	22.0	-0.330552573930118	97.0	-0.13837611344191397	2497.0	1.083807384296631		0.6248858541377351	True	True	False
chr17	48630000	48640000	chr17	False	-0.1444238391081751	22.0	-0.2635618372255041	97.0	-0.34742647814329997	2497.0			0.7236876985152134	False	True	False
chr17	48900000	48910000	chr17	False	-0.6602051185203149	22.0	-0.7700669153915676	97.0	-0.6166198292386604	2497.0			1.5555141701543975	False	True	False
chr17	49050000	49060000	chr17	False	-0.21358367521877444	22.0	-0.14619803794704037	97.0	-0.19682521408903783	2497.0			0.6199771022650974	False	True	False
chr17	49280000	49290000	chr17	False	-0.003545252120499461	22.0	-0.10851541774703735	97.0	-0.2869567872593666	2497.0		0.23114579276929892	0.5670957244648636	False	True	False
chr17	49400000	49410000	chr17	False	-0.46550942568990505	22.0	-0.27605084877823083	97.0	-0.17474199189318618	2497.0	1.0770699974045443	0.07386009536747228	0.9038634551437149	True	True	False
chr17	49560000	49570000	chr17	False	-0.8661418637484484	22.0	-0.7139911772145847	97.0	-0.09967424196710832	2497.0	1.6102734351930676	0.17432778334091048	1.4381760510237032	True	True	False
chr17	49700000	49710000	chr17	False	-0.3882392063442549	22.0	-0.1826331149200331	97.0	-0.014279389956682612	2497.0			0.3992919268766883	False	True	False
chr17	49850000	49860000	chr17	False	-0.4971814630551207	22.0	-0.46717302362243535	97.0	-0.2805075073686194	2497.0	0.9804685886084926	0.214503355965789	1.1244419640678844	True	True	False
chr17	50010000	50020000	chr17	False	-0.5549527788853683	22.0	-0.34248625928729365	97.0	-0.5244098049551219	2497.0		0.04035561575050367	0.47577655262025575	False	True	False
chr17	50100000	50110000	chr17	False	-0.32863466867953733	22.0	-0.3593480134023403	97.0	-0.653780213872097	2497.0		0.5137140535064604	1.0753895783690766	False	True	True
chr17	50470000	50480000	chr17	False	-0.4531706565555908	22.0	-0.3469670196462447	97.0	-0.5776461669577687	2497.0	1.1291050978994313	0.3637954663444043	0.817963695262681	True	True	True
chr17	50750000	50760000	chr17	False	-0.1847688990974482	22.0	-0.3473214768733994	97.0	-0.4937598314980451	2497.0			0.9352665533829883	False	True	False
chr17	50960000	50970000	chr17	False	-0.5761504039281213	22.0	-0.610101267241659	97.0	-0.5979255481221579	2497.0	0.9549118838035713		0.950921559108213	True	True	False
chr17	51280000	51290000	chr17	False	-0.6868039478186407	22.0	-1.0851331165948943	97.0	-1.4485114693137138	2497.0	0.7995034261282004		1.3330043439079968	True	True	False
