chrom	start	end	region	is_bad_bin	log2_insulation_score_50000	n_valid_pixels_50000	log2_insulation_score_100000	n_valid_pixels_100000	log2_insulation_score_500000	n_valid_pixels_500000	boundary_strength_50000	boundary_strength_500000	boundary_strength_100000	is_boundary_50000	is_boundary_100000	is_boundary_500000
chr17	35740000	35750000	chr17	False	-0.39204039008356595	22.0	-0.12998926997458007	97.0	-0.3950367419890668	2497.0	0.7214027786399027			True	False	False
chr17	35810000	35820000	chr17	False	-0.3060625479575513	22.0	-0.442259386301611	97.0	-0.4828915664790268	2147.0	0.6295780696664028	1.1274809050987658	1.052620939823639	True	True	True
chr17	35960000	35970000	chr17	False	-0.4003901961373199	22.0	-0.39236571074485266	97.0	0.10373265153476598	1447.0	0.8711511565708385		0.4348420584657822	True	True	False
chr17	36160000	36170000	chr17	False	-0.5077982403224209	22.0	-0.06506548584818425	77.0	0.3487947425243413	1447.0	0.8638971682903815		0.10404294327408493	True	False	False
chr17	36480000	36490000	chr17	False	-0.374807410681865	17.0	-0.24584226211526344	37.0	-1.07615160836602	1447.0	0.3585398604575048			True	False	False
chr17	36600000	36610000	chr17	False	-0.7713527927926117	22.0	-1.0177353466454797	97.0	-0.6313633655207498	1447.0	1.5207863805382278			True	False	False
chr17	36940000	36950000	chr17	False	-0.35432273485245963	22.0	-0.19036171952316966	97.0	0.4601321239490126	2497.0	0.7031789026821651		0.3680750374839698	True	True	False
chr17	37050000	37060000	chr17	False	-0.1464983916473526	22.0	-0.02127120565320497	97.0	0.38370376543913487	2497.0	0.3469324555726314			True	False	False
chr17	37360000	37370000	chr17	False	-0.21148680779214657	22.0	-0.09632778795304445	97.0	-0.07668229730135954	2497.0	0.46008471734312767			True	False	False
chr17	37640000	37650000	chr17	False	-0.4954341109487157	22.0	-0.4859234472551078	97.0	0.34704029485228655	1247.0	0.9108129247807053		0.879739189574968	True	True	False
chr17	38300000	38310000	chr17	False	-0.3239448608686044	22.0	-0.008644507814999884	57.0	-0.11523574488599259	697.0	0.8114792340951014			True	False	False
chr17	38410000	38420000	chr17	False	-0.26599119578546837	22.0	0.18077578082564552	97.0	0.5129257218010013	847.0	1.0123875373244986		0.19557055848474428	True	False	False
