chr17	40360000	40370000	chr17	40550000	40560000	.	85	.	.	2.54	2.79e-10	5.7e-08	2.15	2.79e-10	9.88e-08
chr17	64320000	64330000	chr17	64410000	64420000	.	242	.	.	3.28	0	0	2.84	0	0
chr17	64310000	64320000	chr17	64480000	64490000	.	75	.	.	2.08	3.53e-07	3.59e-05	1.89	3.53e-07	4.86e-05
chr17	41550000	41560000	chr17	41650000	41660000	.	109	.	.	2.96	0	0	2.03	1.12e-07	7.76e-06
chr17	13030000	13040000	chr17	13080000	13090000	.	70	.	.	2.54	1.95e-09	6.28e-07	2.54	1.95e-09	6.28e-07
chr17	10320000	10330000	chr17	10610000	10620000	.	142	.	.	3.96	0	0	3.7	0	0
chr17	28960000	28970000	chr17	29110000	29120000	.	94	.	.	3.17	0	0	2.29	2e-08	3.05e-06
chr17	48670000	48680000	chr17	48790000	48800000	.	269	.	.	3.35	0	0	3.59	0	0
chr17	48670000	48680000	chr17	48880000	48890000	.	277	.	.	4.51	0	0	3.77	0	0
chr17	35180000	35190000	chr17	35520000	35530000	.	89	.	.	2.34	1.16e-11	3.01e-09	2.84	0	0
chr17	49310000	49320000	chr17	49550000	49560000	.	74	.	.	2.7	6.74e-11	2.84e-08	2.61	6.74e-11	3.82e-08
chr17	49310000	49320000	chr17	49390000	49400000	.	311	.	.	4.89	0	0	4.89	0	0
chr17	70940000	70950000	chr17	71080000	71090000	.	74	.	.	2.6	6.74e-11	2.84e-08	2.42	6.74e-11	3.82e-08
chr17	42710000	42720000	chr17	42950000	42960000	.	66	.	.	2.13	4.54e-08	1.08e-05	2.2	4.54e-08	1.23e-05
chr17	50020000	50030000	chr17	50080000	50090000	.	307	.	.	4.65	0	0	4.65	0	0
chr17	72110000	72120000	chr17	72540000	72550000	.	78	.	.	2.34	4.7e-08	5.76e-06	1.97	4.7e-08	8.11e-06
chr17	44770000	44780000	chr17	44860000	44870000	.	295	.	.	2.95	0	0	1.97	0	0
chr17	79840000	79850000	chr17	79910000	79920000	.	139	.	.	2.07	1.34e-09	7.17e-08	2.07	1.34e-09	7.17e-08
chr17	12330000	12340000	chr17	12660000	12670000	.	61	.	.	2.05	1.68e-06	0.000255	2.35	1.68e-06	0.00026
chr17	76860000	76870000	chr17	77060000	77070000	.	121	.	.	2.51	0	0	2.64	0	0
chr17	51370000	51380000	chr17	51530000	51540000	.	97	.	.	2.17	2.79e-09	3.23e-07	2.76	1.2e-14	1.06e-11
chr17	34540000	34550000	chr17	34890000	34900000	.	91	.	.	2.76	2.21e-12	6.31e-10	2.84	2.21e-12	1.13e-09
chr17	4730000	4740000	chr17	4890000	4900000	.	84	.	.	2.7	6.22e-15	5.58e-12	2.74	6.22e-15	8.74e-12
chr17	44930000	44940000	chr17	45100000	45110000	.	82	.	.	2.11	2.69e-09	4.41e-07	2.51	2.69e-09	6.94e-07
chr17	14170000	14180000	chr17	15570000	15580000	.	60	.	.	57	0	0	63.5	0	0
chr17	6910000	6920000	chr17	7000000	7010000	.	207	.	.	4.54	0	0	3.22	0	0
chr17	6900000	6910000	chr17	7150000	7160000	.	41	.	.	2.46	1.42e-05	0.00309	2.59	4.74e-08	3.96e-05
chr17	41730000	41740000	chr17	41800000	41810000	.	192	.	.	2.61	0	0	2.61	0	0
chr17	36960000	36970000	chr17	37030000	37040000	.	136	.	.	2.06	7.08e-09	3.29e-07	2.06	7.08e-09	3.29e-07
chr17	64150000	64160000	chr17	64280000	64290000	.	167	.	.	2.67	0	0	2.16	0	0
chr17	17490000	17500000	chr17	17640000	17650000	.	83	.	.	2.41	1.28e-09	2.27e-07	2.27	1.28e-09	3.77e-07
chr17	17500000	17510000	chr17	17550000	17560000	.	130	.	.	2.3	1.49e-13	1.68e-11	2.3	1.49e-13	1.68e-11
chr17	78490000	78500000	chr17	78700000	78710000	.	147	.	.	2.5	0	0	2.49	0	0
chr17	38670000	38680000	chr17	38730000	38740000	.	155	.	.	3.53	0	0	3.53	0	0
chr17	35970000	35980000	chr17	36150000	36160000	.	135	.	.	3.73	0	0	3.15	0	0
chr17	43690000	43700000	chr17	43760000	43770000	.	268	.	.	5.06	0	0	5.06	0	0
chr17	33780000	33790000	chr17	33940000	33950000	.	168	.	.	2.88	0	0	2.82	0	0
chr17	33770000	33780000	chr17	34140000	34150000	.	38	.	.	2.25	0.000127	0.0171	2.54	8.32e-07	0.000448
chr17	49860000	49870000	chr17	49990000	50000000	.	165	.	.	3.87	0	0	2.93	0	0
chr17	61630000	61640000	chr17	62100000	62110000	.	123	.	.	2.44	0	0	2.64	0	0
chr17	61630000	61640000	chr17	61830000	61840000	.	152	.	.	3.17	0	0	3.04	0	0
chr17	72710000	72720000	chr17	73360000	73370000	.	32	.	.	2.52	0.000131	0.0257	2.76	1.48e-06	0.000796
chr17	72720000	72730000	chr17	73180000	73190000	.	199	.	.	3.9	0	0	3.49	0	0
chr17	40610000	40620000	chr17	40790000	40800000	.	165	.	.	3.51	0	0	3.2	0	0
chr17	60720000	60730000	chr17	61380000	61390000	.	46	.	.	2.63	2.37e-07	0.000114	2.51	2.37e-07	9.88e-05
chr17	30750000	30760000	chr17	31960000	31970000	.	54	.	.	16.5	0	0	15.4	0	0
chr17	40850000	40860000	chr17	41650000	41660000	.	37	.	.	2.92	7.56e-09	8.57e-06	3.08	7.56e-09	9.09e-06
chr17	48210000	48220000	chr17	48590000	48600000	.	82	.	.	2.06	2.69e-09	4.41e-07	2.5	2.69e-09	6.94e-07
chr17	65450000	65460000	chr17	65770000	65780000	.	72	.	.	2.07	2.37e-06	0.000198	2.63	3.72e-10	1.77e-07
chr17	65450000	65460000	chr17	65550000	65560000	.	199	.	.	2.37	0	0	1.82	2.45e-09	6.44e-08
chr17	64060000	64070000	chr17	64130000	64140000	.	255	.	.	3.1	0	0	3.1	0	0
chr17	58710000	58720000	chr17	59000000	59010000	.	151	.	.	2.79	0	0	2.74	0	0
chr17	48560000	48570000	chr17	48610000	48620000	.	92	.	.	2.41	9.52e-13	2.94e-10	2.41	9.52e-13	2.94e-10
chr17	48570000	48580000	chr17	48740000	48750000	.	72	.	.	3.15	1.12e-14	1.83e-11	3.51	1.12e-14	2.13e-11
chr17	12180000	12190000	chr17	12660000	12670000	.	98	.	.	2.66	4.88e-15	2.37e-12	2.82	4.88e-15	4.99e-12
chr17	45640000	45650000	chr17	45830000	45840000	.	141	.	.	2.92	0	0	3.03	0	0
chr17	39540000	39550000	chr17	39590000	39600000	.	139	.	.	2.13	1.34e-09	7.17e-08	2.13	1.34e-09	7.17e-08
chr17	61000000	61010000	chr17	61390000	61400000	.	96	.	.	2.88	2.94e-14	1.25e-11	2.64	2.94e-14	2.23e-11
chr17	58000000	58010000	chr17	58080000	58090000	.	136	.	.	2.25	1.67e-15	2.3e-13	2.25	1.67e-15	2.3e-13
chr17	49570000	49580000	chr17	50000000	50010000	.	70	.	.	3.21	9.3e-14	1.16e-10	3.25	9.3e-14	1.4e-10
chr17	49570000	49580000	chr17	49690000	49700000	.	418	.	.	4.8	0	0	3.91	0	0
chr17	49570000	49580000	chr17	49850000	49860000	.	60	.	.	2.41	1.52e-09	8.41e-07	2.08	3.31e-06	0.000449
chr17	48330000	48340000	chr17	48590000	48600000	.	143	.	.	3.01	0	0	3.34	0	0
chr17	73250000	73260000	chr17	73370000	73380000	.	331	.	.	4.03	0	0	3.34	0	0
chr17	48800000	48810000	chr17	48870000	48880000	.	365	.	.	4.3	0	0	4.3	0	0
chr17	63110000	63120000	chr17	63400000	63410000	.	83	.	.	2.54	1.28e-09	2.27e-07	2.5	1.28e-09	3.77e-07
chr17	51860000	51870000	chr17	52100000	52110000	.	138	.	.	2.72	0	0	2.92	0	0
chr17	8980000	8990000	chr17	9520000	9530000	.	29	.	.	3.03	2.95e-07	0.000278	3.25	2.95e-07	0.000203
chr17	50780000	50790000	chr17	50840000	50850000	.	336	.	.	4.07	0	0	4.07	0	0
chr17	50780000	50790000	chr17	50950000	50960000	.	202	.	.	2.48	0	0	2.7	0	0
chr17	68600000	68610000	chr17	68750000	68760000	.	142	.	.	2.43	0	0	2.19	2.4e-10	2.05e-08
chr17	77330000	77340000	chr17	77490000	77500000	.	96	.	.	2.4	2.94e-14	1.25e-11	2.32	5.43e-09	9.87e-07
chr17	48160000	48170000	chr17	48590000	48600000	.	83	.	.	2.16	1.28e-09	2.27e-07	2.23	1.28e-09	3.77e-07
chr17	66710000	66720000	chr17	66900000	66910000	.	238	.	.	4.25	0	0	3.83	0	0
chr17	68770000	68780000	chr17	69230000	69240000	.	199	.	.	6.04	0	0	4.95	0	0
chr17	68770000	68780000	chr17	68970000	68980000	.	189	.	.	4.14	0	0	3.4	0	0
chr17	68790000	68800000	chr17	68900000	68910000	.	95	.	.	2.16	1.05e-08	1.06e-06	1.82	0.000114	0.00365
chr17	68770000	68780000	chr17	69050000	69060000	.	88	.	.	3.25	1.11e-16	1.22e-13	2.79	1.11e-16	1.79e-13
chr17	68530000	68540000	chr17	68750000	68760000	.	157	.	.	3.09	0	0	2.73	0	0
chr17	16460000	16470000	chr17	16510000	16520000	.	153	.	.	3.28	0	0	3.28	0	0
chr17	59310000	59320000	chr17	59560000	59570000	.	126	.	.	2.26	2.56e-12	2.48e-10	2.71	0	0
chr17	59310000	59320000	chr17	59440000	59450000	.	365	.	.	3.44	0	0	2.94	0	0
chr17	51760000	51770000	chr17	52100000	52110000	.	88	.	.	2.08	7.84e-07	5.47e-05	2.32	2.61e-11	1.14e-08
chr17	42320000	42330000	chr17	42400000	42410000	.	287	.	.	3.74	0	0	3.74	0	0
chr17	65280000	65290000	chr17	66160000	66170000	.	53	.	.	2.38	5.37e-07	0.000129	3.01	3.3e-10	4.01e-07
chr17	65270000	65280000	chr17	65980000	65990000	.	102	.	.	2.23	8.55e-11	1.33e-08	2.89	1.11e-16	1.47e-13
chr17	65270000	65280000	chr17	65550000	65560000	.	147	.	.	2.45	0	0	2.51	0	0
chr17	6280000	6290000	chr17	6410000	6420000	.	128	.	.	3.5	0	0	2.7	0	0
chr17	4810000	4820000	chr17	4880000	4890000	.	223	.	.	3.36	0	0	3.36	0	0
chr17	79410000	79420000	chr17	79700000	79710000	.	35	.	.	2.83	6.76e-08	5.87e-05	2.44	1.17e-05	0.00369
chr17	6670000	6680000	chr17	6890000	6900000	.	70	.	.	2.25	1.95e-09	6.28e-07	2	7.92e-06	0.000653
chr17	6670000	6680000	chr17	6840000	6850000	.	95	.	.	2.53	7.12e-14	2.81e-11	2.61	7.12e-14	4.85e-11
chr17	76120000	76130000	chr17	76280000	76290000	.	124	.	.	2.18	1.02e-11	8.92e-10	2.24	1.02e-11	1.48e-09
chr17	75320000	75330000	chr17	75400000	75410000	.	243	.	.	2.7	0	0	2.7	0	0
chr17	49700000	49710000	chr17	49990000	50000000	.	49	.	.	2.83	1.59e-08	1.08e-05	2.93	1.59e-08	1.06e-05
chr17	7050000	7060000	chr17	7130000	7140000	.	223	.	.	3.52	0	0	3.52	0	0
chr17	57130000	57140000	chr17	57740000	57750000	.	113	.	.	2.88	0	0	2.9	0	0
chr17	58520000	58530000	chr17	59000000	59010000	.	93	.	.	2.77	4.05e-13	1.38e-10	2.54	4.05e-13	2.39e-10
chr17	63890000	63900000	chr17	64130000	64140000	.	48	.	.	2.74	3.98e-08	2.51e-05	2.4	3.98e-08	2.25e-05
chr17	63910000	63920000	chr17	64270000	64280000	.	43	.	.	2.23	2.95e-06	0.000858	2.42	2.95e-06	0.000801
chr17	43520000	43530000	chr17	43670000	43680000	.	170	.	.	2.53	0	0	2.57	0	0
chr17	10380000	10390000	chr17	10600000	10610000	.	89	.	.	1.94	4.37e-07	3.26e-05	2.31	1.16e-11	5.31e-09
chr17	14020000	14030000	chr17	14230000	14240000	.	80	.	.	11.1	0	0	11.6	0	0
chr17	36620000	36630000	chr17	37040000	37050000	.	45	.	.	2.75	5.6e-07	0.000227	2.71	5.6e-07	0.000207
chr17	36630000	36640000	chr17	36930000	36940000	.	60	.	.	2.1	3.31e-06	0.000458	2.18	3.31e-06	0.000449
chr17	56500000	56510000	chr17	56710000	56720000	.	135	.	.	2.2	3.55e-15	4.77e-13	2.27	3.55e-15	8.53e-13
chr17	17350000	17360000	chr17	17640000	17650000	.	91	.	.	3.4	0	0	3.21	0	0
chr17	17350000	17360000	chr17	17560000	17570000	.	56	.	.	2.56	4.81e-08	1.66e-05	2.79	1.5e-11	2.69e-08
chr17	71460000	71470000	chr17	72530000	72540000	.	34	.	.	3.09	1.94e-07	0.000143	2.67	2.69e-05	0.00633
chr17	71470000	71480000	chr17	71750000	71760000	.	45	.	.	2.27	5.6e-07	0.000227	2.21	0.00015	0.0117
chr17	33960000	33970000	chr17	34140000	34150000	.	57	.	.	2.35	2.08e-08	7.88e-06	2.58	2.08e-08	1.06e-05
chr17	80420000	80430000	chr17	80970000	80980000	.	83	.	.	2.62	1.65e-14	1.31e-11	2.53	1.28e-09	3.77e-07
chr17	15260000	15270000	chr17	15500000	15510000	.	105	.	.	3.32	0	0	4	0	0
chr17	15260000	15270000	chr17	15440000	15450000	.	88	.	.	2.55	2.61e-11	6.34e-09	2.82	1.11e-16	1.79e-13
chr17	62980000	62990000	chr17	63400000	63410000	.	42	.	.	2.66	1.74e-08	1.39e-05	2.05	0.000899	0.0423
chr17	42210000	42220000	chr17	42400000	42410000	.	70	.	.	2.36	1.95e-09	6.28e-07	2.37	1.95e-09	7.51e-07
chr17	41320000	41330000	chr17	41660000	41670000	.	65	.	.	3.12	1.43e-11	1.25e-08	2.35	9.63e-08	2.32e-05
chr17	34080000	34090000	chr17	34140000	34150000	.	106	.	.	2.48	4.45e-12	8.64e-10	2.48	4.45e-12	8.64e-10
chr17	50550000	50560000	chr17	50690000	50700000	.	82	.	.	2.25	2.69e-09	4.41e-07	2.27	2.69e-09	6.94e-07
chr17	50550000	50560000	chr17	50840000	50850000	.	33	.	.	2.43	6.01e-05	0.0149	2.35	6.01e-05	0.0114
chr17	50550000	50560000	chr17	50620000	50630000	.	179	.	.	3.11	0	0	3.11	0	0
chr17	40900000	40910000	chr17	41330000	41340000	.	81	.	.	2.2	5.6e-09	8.34e-07	2.27	5.6e-09	1.31e-06
chr17	4200000	4210000	chr17	4410000	4420000	.	113	.	.	2.69	1.78e-14	4.58e-12	2.55	1.78e-14	1.04e-11
chr17	5590000	5600000	chr17	6040000	6050000	.	43	.	.	1.9	0.000506	0.036	2.25	2.95e-06	0.000801
chr17	5590000	5600000	chr17	6280000	6290000	.	81	.	.	2.86	1.14e-13	7.78e-11	3.72	0	0
chr17	5580000	5590000	chr17	6420000	6430000	.	91	.	.	4.71	0	0	4.22	0	0
chr17	29650000	29660000	chr17	29900000	29910000	.	58	.	.	1.99	1.22e-05	0.00137	2.49	8.84e-09	4.92e-06
chr17	29640000	29650000	chr17	29770000	29780000	.	187	.	.	2.37	0	0	2.12	1.18e-14	1.26e-12
chr17	62700000	62710000	chr17	62970000	62980000	.	110	.	.	3.25	0	0	2.84	0	0
chr17	62690000	62700000	chr17	63410000	63420000	.	59	.	.	2.75	3.7e-09	1.78e-06	2.78	3.7e-09	2.27e-06
chr17	73650000	73660000	chr17	73770000	73780000	.	88	.	.	1.95	7.84e-07	5.47e-05	2.18	2.61e-11	1.14e-08
chr17	73650000	73660000	chr17	73700000	73710000	.	258	.	.	2.88	0	0	2.88	0	0
chr17	70640000	70650000	chr17	71080000	71090000	.	27	.	.	2.73	2.61e-06	0.00167	2.37	0.000141	0.0292
chr17	73710000	73720000	chr17	73950000	73960000	.	96	.	.	2.14	5.43e-09	5.99e-07	2.53	2.94e-14	2.23e-11
chr17	56120000	56130000	chr17	56320000	56330000	.	152	.	.	2.42	0	0	2.56	0	0
chr17	56120000	56130000	chr17	56470000	56480000	.	100	.	.	2.62	7.77e-16	4.35e-13	3.05	7.77e-16	9.38e-13
chr17	30660000	30670000	chr17	32070000	32080000	.	42	.	.	20.4	0	0	22.1	0	0
chr17	35000000	35010000	chr17	35540000	35550000	.	36	.	.	2.78	4.98e-06	0.00191	3.41	2.29e-08	2.37e-05
chr17	34990000	35000000	chr17	35110000	35120000	.	154	.	.	2.86	0	0	2.12	1.33e-13	2.05e-11
chr17	400000	410000	chr17	700000	710000	.	71	.	.	2.45	8.58e-10	3.08e-07	2.32	8.58e-10	3.7e-07
chr17	29930000	29940000	chr17	30090000	30100000	.	78	.	.	3.4	0	0	2.84	1.89e-12	1.7e-09
chr17	34200000	34210000	chr17	34300000	34310000	.	188	.	.	3.34	0	0	3.07	0	0
chr17	34190000	34200000	chr17	34360000	34370000	.	161	.	.	3.72	0	0	3.03	0	0
chr17	57590000	57600000	chr17	57730000	57740000	.	133	.	.	2.01	3.5e-08	1.44e-06	2.23	1.62e-14	3.34e-12
chr17	7630000	7640000	chr17	7680000	7690000	.	285	.	.	2.42	0	0	2.42	0	0
chr17	79740000	79750000	chr17	79920000	79930000	.	94	.	.	2.35	1.71e-13	6.33e-11	2.49	1.71e-13	1.11e-10
chr17	27650000	27660000	chr17	27870000	27880000	.	51	.	.	2.72	2.37e-09	2.09e-06	2.51	2.45e-06	0.000482
chr17	69330000	69340000	chr17	69520000	69530000	.	139	.	.	2.62	1.11e-16	1.74e-14	2.38	1.11e-16	3.33e-14
chr17	10870000	10880000	chr17	11940000	11950000	.	39	.	.	2.91	3.28e-07	0.000191	2.98	3.28e-07	0.000197
chr17	10870000	10880000	chr17	11980000	11990000	.	52	.	.	3.27	2.45e-13	4.13e-10	2.81	8.94e-10	9.71e-07
chr17	65000000	65010000	chr17	68220000	68230000	.	16	.	.	13.4	4.35e-14	1.46e-10	19.8	1.11e-15	7.62e-12
chr17	64970000	64980000	chr17	65190000	65200000	.	90	.	.	1.96	2.41e-07	1.91e-05	2	2.41e-07	2.74e-05
chr17	53030000	53040000	chr17	54890000	54900000	.	43	.	.	3.69	5.87e-12	1.06e-08	3.79	5.87e-12	1.38e-08
chr17	53030000	53040000	chr17	54170000	54180000	.	31	.	.	2.87	3.91e-06	0.00177	2.76	3.91e-06	0.00185
chr17	53030000	53040000	chr17	53690000	53700000	.	36	.	.	2.12	0.000487	0.0458	2.3	4.98e-06	0.00186
chr17	58120000	58130000	chr17	58170000	58180000	.	281	.	.	3.31	0	0	3.31	0	0
chr17	61400000	61410000	chr17	61450000	61460000	.	137	.	.	3.03	0	0	3.03	0	0
chr17	61410000	61420000	chr17	61570000	61580000	.	147	.	.	3.7	0	0	2.67	0	0
chr17	61410000	61420000	chr17	61830000	61840000	.	25	.	.	4.09	4.2e-09	5.88e-06	3.75	3.55e-07	0.000251
chr17	78860000	78870000	chr17	78970000	78980000	.	143	.	.	2.5	0	0	1.94	1.33e-10	1.2e-08
chr17	43390000	43400000	chr17	43480000	43490000	.	297	.	.	5.02	0	0	2.95	0	0
chr17	38340000	38350000	chr17	38400000	38410000	.	247	.	.	2.62	0	0	2.62	0	0
chr17	30030000	30040000	chr17	30080000	30090000	.	185	.	.	2.46	0	0	2.46	0	0
chr17	12250000	12260000	chr17	12660000	12670000	.	100	.	.	2.6	7.77e-16	4.35e-13	3.22	0	0
chr17	48950000	48960000	chr17	49030000	49040000	.	274	.	.	2.37	0	0	2.37	0	0
