chrom	start	end	region	is_bad_bin	log2_insulation_score_50000	n_valid_pixels_50000	log2_insulation_score_100000	n_valid_pixels_100000	log2_insulation_score_500000	n_valid_pixels_500000	boundary_strength_50000	boundary_strength_500000	boundary_strength_100000	is_boundary_50000	is_boundary_100000	is_boundary_500000
chr17	43770000	43780000	chr17	False	-0.5572427139297227	22.0	-0.2679020857566313	97.0	-0.5154757750891986	2397.0	1.238927518265831		0.6544353728153334	True	True	False
chr17	44190000	44200000	chr17	False	-0.31569991528115193	22.0	-0.4026644194820646	97.0	-0.3973026268778374	2497.0	0.876037027339154		1.0531668073939469	True	True	False
chr17	44360000	44370000	chr17	False	-0.4798876013341218	22.0	-0.850923267966119	97.0	-0.46328113487404093	2497.0		0.37880426337424133	1.5498226577578302	False	True	True
chr17	44520000	44530000	chr17	False	-0.364834241897933	22.0	-0.1752919793469132	97.0	-0.08284256664801064	2497.0	0.8533922984090854	0.04193003604851786	0.635937756281064	True	True	False
chr17	44700000	44710000	chr17	False	0.019667944454823283	22.0	-0.3370491929845816	97.0	-0.5089235202535888	2497.0			0.8136402699486113	False	True	False
chr17	44900000	44910000	chr17	False	-0.18993368060715343	22.0	-0.24423755576732628	97.0	-0.40696943152554593	2497.0	0.7008365939075711		0.7519824037322096	True	True	False
chr17	45120000	45130000	chr17	False	-0.2571321733066208	22.0	-0.24479276580299206	97.0	-0.5758089604519367	2297.0			0.8279307735964612	False	True	False
chr17	45410000	45420000	chr17	False	-0.18208844562236184	22.0	-0.3986378967742397	97.0	-0.24369036870151584	2297.0			1.0662310153629964	False	True	False
chr17	45990000	46000000	chr17	False	-0.06248492020396523	22.0	-0.2825705716061461	97.0	0.081342544433447	1469.0	0.33756174464028327		0.837999818142098	True	True	False
chr17	46190000	46200000	chr17	False	-0.21143792916435367	22.0	-0.08349531880156885	97.0	0.9962297067851698	697.0	0.7415936147204163		0.6224979173789047	True	True	False
chr17	46830000	46840000	chr17	False	-0.19295235484054524	22.0	-0.013959500901611577	97.0	0.7147172633549742	830.0	0.6702729675791304		0.36799861815530965	True	True	False
chr17	47190000	47200000	chr17	False	-0.2210115577331246	22.0	-0.2921489378024029	97.0	-0.06523109688374908	2447.0		0.1372140242530387	0.6637043982438284	False	True	False
chr17	47330000	47340000	chr17	False	-0.5491813109773324	22.0	-0.46702253414386397	97.0	-0.06430174171135053	2447.0		0.09020760731963762	1.135057316407003	False	True	False
chr17	47480000	47490000	chr17	False	-0.5066662613927733	22.0	-0.2967914546192702	97.0	-0.06219587007193372	2447.0	0.6060447808704515	0.040723565883048096	0.4319446024974626	True	True	False
chr17	47640000	47650000	chr17	False	-0.22425834630476688	22.0	-0.44274357882063237	97.0	-0.5498249179634048	2497.0	0.57468746547899		0.8719301185700175	True	True	False
chr17	47820000	47830000	chr17	False	-0.3806035951905534	22.0	-0.2661222981671407	97.0	-0.8008154873060906	2497.0		1.0932931322688093	0.4896067755109248	False	True	True
chr17	48020000	48030000	chr17	False	-0.448003402173726	22.0	-0.333425734971573	97.0	-0.6007634107835511	2497.0	1.0451072169481561		0.5775089186697684	True	True	False
chr17	48140000	48150000	chr17	False	-0.42729194023237	22.0	-0.3564445682909976	97.0	-0.15754621417254927	2497.0	0.7816697511858156		0.6172479406913258	True	True	False
chr17	48630000	48640000	chr17	False	-0.22150463263080317	22.0	-0.42467806147928266	97.0	-0.3842420462585985	2497.0			0.766801522142947	False	True	False
chr17	48900000	48910000	chr17	False	-0.7047970835584343	22.0	-0.8480387982929459	97.0	-0.6635266530795717	2497.0			1.5366705330976753	False	True	False
chr17	49050000	49060000	chr17	False	-0.3097801692384881	22.0	-0.18147001145127656	97.0	-0.23166076704359473	2497.0			0.5386232571291684	False	True	False
chr17	49280000	49290000	chr17	False	-0.0124084594609157	22.0	-0.09378869249094997	97.0	-0.2911954623062371	2497.0		0.0004100707308894447	0.44455163188832225	False	True	False
chr17	49400000	49410000	chr17	False	-0.6046990653838074	22.0	-0.37721252966821944	97.0	-0.24068575737739464	2497.0	1.1123502666065594	0.08915268966810147	0.9126969858835627	True	True	False
chr17	49560000	49570000	chr17	False	-0.9384884057407896	22.0	-0.7660828071955551	97.0	-0.12490845990593429	2497.0	1.5735575439137535		1.347880453367026	True	True	False
chr17	49700000	49710000	chr17	False	-0.4804368587964191	22.0	-0.29930896967913706	97.0	-0.010611249952393985	2497.0			0.43086435742889495	False	True	False
chr17	49850000	49860000	chr17	False	-0.5795645372382838	22.0	-0.52325688527109	97.0	-0.21849486193201806	2497.0	0.9644966774502661	0.1803294063957797	1.0700885387330414	True	True	False
chr17	50000000	50010000	chr17	False	-0.6029978589163383	22.0	-0.3276920964462932	97.0	-0.4045905249615768	2497.0	1.0693642274239537		0.9381592910740215	True	True	False
chr17	50160000	50170000	chr17	False	-0.07845882581289945	22.0	-0.28192479529800907	97.0	-0.4764576560233071	2497.0			0.38458084524708397	False	True	False
chr17	50350000	50360000	chr17	False	-0.2509152927795914	22.0	-0.3603123568278173	97.0	-0.4816059606035219	2497.0	0.4615380327208144		0.7696146631424833	True	True	False
chr17	50470000	50480000	chr17	False	-0.3468097359373643	22.0	-0.2801381612366973	97.0	-0.49685529862149463	2497.0	0.5103005364141391	0.27297027564538134	0.35614668558348855	True	True	False
